"","rho","sim","Rmax","stanfile","inclusion","key","rho2.5","rho50","rho97.5","theta2.5","theta50","theta97.5"
"1",0.25,1,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"2",0.375,1,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"3",0.5,1,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"4",0.625,1,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"5",0.75,1,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"6",0.25,2,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"7",0.375,2,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"8",0.5,2,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"9",0.625,2,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"10",0.75,2,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"11",0.25,3,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"12",0.375,3,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"13",0.5,3,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"14",0.625,3,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"15",0.75,3,2,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"16",0.25,1,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"17",0.375,1,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"18",0.5,1,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"19",0.625,1,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"20",0.75,1,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"21",0.25,2,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"22",0.375,2,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"23",0.5,2,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"24",0.625,2,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"25",0.75,2,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"26",0.25,3,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"27",0.375,3,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"28",0.5,3,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"29",0.625,3,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"30",0.75,3,3,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"31",0.25,1,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"32",0.375,1,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"33",0.5,1,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"34",0.625,1,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"35",0.75,1,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"36",0.25,2,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"37",0.375,2,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"38",0.5,2,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"39",0.625,2,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"40",0.75,2,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"41",0.25,3,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"42",0.375,3,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"43",0.5,3,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"44",0.625,3,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"45",0.75,3,100,"models/simple_multinomial_normaldisprior.stan","all","multinomial_notheta",34.3563800290484,41.121150042534,52.0275050175639,NA,NA,NA
"46",0.25,1,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"47",0.375,1,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"48",0.5,1,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"49",0.625,1,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"50",0.75,1,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"51",0.25,2,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"52",0.375,2,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"53",0.5,2,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"54",0.625,2,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"55",0.75,2,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"56",0.25,3,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"57",0.375,3,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"58",0.5,3,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"59",0.625,3,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"60",0.75,3,2,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"61",0.25,1,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"62",0.375,1,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"63",0.5,1,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"64",0.625,1,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"65",0.75,1,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"66",0.25,2,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"67",0.375,2,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"68",0.5,2,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"69",0.625,2,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"70",0.75,2,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"71",0.25,3,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"72",0.375,3,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"73",0.5,3,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"74",0.625,3,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"75",0.75,3,3,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"76",0.25,1,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"77",0.375,1,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"78",0.5,1,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"79",0.625,1,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"80",0.75,1,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"81",0.25,2,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"82",0.375,2,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"83",0.5,2,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"84",0.625,2,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"85",0.75,2,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"86",0.25,3,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"87",0.375,3,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"88",0.5,3,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"89",0.625,3,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"90",0.75,3,100,"models/simple_multinomial_normaldisprior_floral.stan","all","multinomial_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"91",0.25,1,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"92",0.375,1,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"93",0.5,1,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"94",0.625,1,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"95",0.75,1,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"96",0.25,2,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"97",0.375,2,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"98",0.5,2,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"99",0.625,2,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"100",0.75,2,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"101",0.25,3,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"102",0.375,3,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"103",0.5,3,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"104",0.625,3,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"105",0.75,3,2,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"106",0.25,1,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"107",0.375,1,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"108",0.5,1,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"109",0.625,1,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"110",0.75,1,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"111",0.25,2,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"112",0.375,2,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"113",0.5,2,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"114",0.625,2,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"115",0.75,2,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"116",0.25,3,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"117",0.375,3,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"118",0.5,3,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
"119",0.625,3,3,"models/poisson_normaldisprior_floral.stan","all","poisson_theta",34.3563800290484,41.121150042534,52.0275050175639,0.466658500650796,0.516473908825943,0.568254737055379
