"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"973","624",1,"W20_15_03","*624","#624"
"974","625",1,"W20_40_01","*625","#625"
"975","626",1,"W20_16_01","*626","#626"
"976","834",0.8315,"W20_22_02","*627","#627"
"977","628",1,"W20_29_03","*628","#628"
"978","629",1,"W20_23A_01","*629","#629"
"979","629",1,"W14_12_01","*629","#629"
"980","630",1,"W20_18_08","*630","#630"
"981","630",1,"W18_16_02","*630","#630"
"982","631",1,"W20_17_02","*631","#631"
"983","631",1,"W19_17_02","*631","#631"
"984","631",1,"W18_17_02","*631","#631"
"985","632",1,"W19_29_04","*632","#632"
"986","632",1,"W17_28_01","*632","#632"
"987","633",1,"W19_40_03","*633","#633"
"988","634",1,"W19_10_03","*634","#634"
"989","634",1,"W19_10_01","*634","#634"
"990","635",1,"W20_18_06","*635","#635"
"991","636",1,"W19_40_01","*636","#636"
"992","637",1,"W19_09_04","*637","#637"
"993","835",0.2434,"W20_22_01","*638","#638"
"994","836",0.2434,"W18_29_05","*638","#638"
"995","639",1,"W20_17_01","*639","#639"
"996","640",1,"W19_30_01","*640","#640"
"997","640",1,"W18_30_01","*640","#640"
"998","641",0.9954,"W19_09_02","*641","#641"
"999","642",1,"W20_15_02","*642","#642"
"1000","643",1,"W20_35_01","*643","#643"
"1001","644",1,"W19_09_06","*644","#644"
"1002","645",1,"W19_32_01","*645","#645"
"1003","646",1,"W19_11_02","*646","#646"
"1004","647",1,"W19_29_06","*647","#647"
"1005","648",1,"W19_13_02","*648","#648"
"1006","649",1,"W19_32_03","*649","#649"
"1007","649",1,"PM20_55_03","*649","#649"
"1008","650",1,"W18_11_03","*650","#650"
"1009","651",1,"W18_18_02","*651","#651"
"1010","652",1,"W18_10_02","*652","#652"
"1011","837",0.8315,"W19_29_07","*653","#653"
"1012","654",1,"W18_17_01","*654","#654"
"1013","655",1,"W18_13_01","*655","#655"
"1014","656",1,"W18_16_04","*656","#656"
"1015","657",1,"W18_08_06","*657","#657"
"1016","658",1,"W18_16_01","*658","#658"
"1017","659",1,"W18_12_01","*659","#659"
"1018","660",1,"W19_05_02","*660","#660"
"1019","661",1,"W18_11_05","*661","#661"
"1020","662",1,"W18_33_02","*662","#662"
"1021","663",1,"W18_34_02","*663","#663"
"1022","664",1,"W18_21_01","*664","#664"
"1023","665",1,"W18_08_02","*665","#665"
"1024","666",1,"W18_16_03","*666","#666"
"1025","667",1,"W18_08_04","*667","#667"
"1026","838",0.901,"W18_29_06","*668","#668"
"1027","669",1,"W18_08_05","*669","#669"
"1028","670",0.9883,"W17_19_01","*670","#670"
"1029","671",1,"W16_19_01","*671","#671"
"1030","672",1,"W16_05_01","*672","#672"
"1031","673",1,"W16_22_01","*673","#673"
"1032","839",0.2828,"W17_18_02","*674","#674"
"1033","675",1,"W16_13_01","*675","#675"
"1034","675",1,"PM25_70_03","*675","#675"
"1035","676",1,"W17_13_01","*676","#676"
"1036","677",1,"W17_05_01","*677","#677"
"1037","840",0.7912,"W15_28_01","*678","#678"
"1038","679",1,"W18_08_03","*679","#679"
"1039","680",1,"W18_10_01","*680","#680"
"1040","681",1,"HR20_05A_04","*681","#681"
"1041","682",0.9972,"HR20_05A_06","*682","#682"
"1042","683",1,"HR20_36_04","*683","#683"
"1043","684",1,"HR20_11_01","*684","#684"
"1044","685",1,"HR20_32_01","*685","#685"
"1045","685",1,"HR20_32_02","*685","#685"
"1046","686",1,"HR20_04_01","*686","#686"
"1047","687",1,"HR20_07_18","*687","#687"
"1048","687",1,"HR20_07_17","*687","#687"
"1049","687",1,"HR20_07_01","*687","#687"
"1050","688",0.9877,"HR20_34_01","*688","#688"
"1051","689",1,"NR20_23_01","*689","#689"
"1052","690",0.9536,"HR20_27_08","*690","#690"
"1053","691",1,"HR20_36_05","*691","#691"
"1054","841",0.2828,"HR20_33_07","*692","#692"
"1055","842",0.2828,"HR20_07_04","*692","#692"
"1056","843",0.932,"HR20_34_02","*693","#693"
"1057","844",0.932,"NR20_19_06","*693","#693"
"1058","694",1,"HR20_27_11","*694","#694"
"1059","695",1,"NR20_02_03","*695","#695"
"1060","695",1,"NR20_02_02","*695","#695"
"1061","695",1,"NR20_02_01","*695","#695"
"1062","696",1,"NR20_29_06","*696","#696"
"1063","696",1,"NR19_08_04","*696","#696"
"1064","697",1,"HR20_07_14","*697","#697"
"1065","698",1,"HR20_33_05","*698","#698"
"1066","699",1,"HR20_24_01","*699","#699"
"1067","700",1,"HR20_27_07","*700","#700"
"1068","700",1,"NR20_30A_02","*700","#700"
"1069","701",1,"HR20_34_03","*701","#701"
"1070","702",1,"HR20_22_02","*702","#702"
"1071","703",0.9972,"HR20_27_04","*703","#703"
"1072","704",1,"HR20_33_08","*704","#704"
"1073","705",0.9991,"HR20_22_01","*705","#705"
"1074","706",1,"HR20_18_01","*706","#706"
"1075","707",1,"HR20_04_05","*707","#707"
"1076","708",1,"HR20_07_02","*708","#708"
"1077","845",0.9041,"HR20_31_02","*709","#709"
"1078","710",1,"HR20_36_03","*710","#710"
"1079","711",1,"HR20_33_12","*711","#711"
"1080","712",1,"HR20_07_13","*712","#712"
"1081","713",1,"HR20_33_01","*713","#713"
"1082","714",1,"HR20_34_04","*714","#714"
"1083","714",1,"ED21_05_01","*714","#714"
"1084","715",1,"HR20_24_03","*715","#715"
"1085","716",0.9954,"HR20_33_06","*716","#716"
"1086","717",1,"HR20_33_10","*717","#717"
"1087","718",1,"HR20_07_15","*718","#718"
"1088","719",1,"NR20_24_03","*719","#719"
"1089","719",1,"NR20_24_04","*719","#719"
"1090","720",1,"NR20_25_04","*720","#720"
"1091","721",1,"NR20_08_07","*721","#721"
"1092","722",1,"NR20_29_09","*722","#722"
"1093","723",1,"NR20_24_06","*723","#723"
"1094","846",0.9184,"NR20_27_04","*724","#724"
"1095","725",1,"NR20_30A_04","*725","#725"
"1096","726",1,"NR20_08_02","*726","#726"
"1097","726",1,"NR20_19_04","*726","#726"
"1098","727",1,"NR20_08_06","*727","#727"
"1099","728",1,"NR20_19_05","*728","#728"
"1100","729",1,"NR20_27_12","*729","#729"
"1101","730",1,"NR20_44_20","*730","#730"
"1102","731",1,"NR20_27_02","*731","#731"
"1103","732",1,"NR20_25_03","*732","#732"
"1104","733",1,"NR20_01_14","*733","#733"
"1105","733",1,"NR20_01_03","*733","#733"
"1106","734",1,"NR20_25_02","*734","#734"
"1107","735",1,"NR20_07A_01","*735","#735"
"1108","735",1,"HR19_32_03","*735","#735"
"1109","736",1,"NR20_27_11","*736","#736"
"1110","737",1,"NR20_16_06","*737","#737"
"1111","737",1,"NR20_17B_02","*737","#737"
"1112","738",1,"NR20_01_06","*738","#738"
"1113","738",1,"NR20_44_09","*738","#738"
"1114","739",1,"NR20_27_06","*739","#739"
"1115","740",1,"NR20_19_02","*740","#740"
"1116","740",1,"NR19_08_05","*740","#740"
"1117","741",1,"NR20_04A_01","*741","#741"
"1118","742",1,"NR20_18_01","*742","#742"
"1119","743",1,"NR20_29_08","*743","#743"
"1120","744",1,"NR20_44_11","*744","#744"
"1121","744",1,"NR19_08_03","*744","#744"
"1122","745",1,"NR20_44_10","*745","#745"
"1123","746",1,"NR20_01_02","*746","#746"
"1124","746",1,"W21_05_09","*746","#746"
"1125","747",1,"NR20_29_04","*747","#747"
"1126","748",1,"NR20_29_05","*748","#748"
"1127","847",0.9141,"NR20_29_02","*749","#749"
"1128","750",1,"NR20_44_07","*750","#750"
"1129","751",1,"NR20_44_18","*751","#751"
"1130","752",1,"NR20_29_03","*752","#752"
"1131","753",1,"NR18_27_04","*753","#753"
"1132","848",0.9141,"NR18_01_01","*754","#754"
"1133","755",1,"ED17_28_01","*755","#755"
"1134","756",1,"SD27_35_01","*756","#756"
"1135","757",1,"HR21_05A_01","*757","#757"
"1136","758",1,"PM26_62_01","*758","#758"
"1137","759",1,"ED21_28A_01","*759","#759"
"1138","760",1,"W25_32_01","*760","#760"
"1139","761",1,"W25_36_01","*761","#761"
"1140","849",0.533,"HR21_12_01","*762","#762"
"1141","763",1,"W25_12_01","*763","#763"
"1142","764",0.9658,"W22_05_01","*764","#764"
"1143","765",1,"W20_14_01","*765","#765"
"1144","766",1,"ED19_33_01","*766","#766"
"1145","767",1,"ED20_09_01","*767","#767"
"1146","767",1,"ED20_16A_02","*767","#767"
"1147","768",1,"ED20_09_02","*768","#768"
"1148","769",1,"HR16_34_01","*769","#769"
"1149","770",1,"HR18_05A_01","*770","#770"
"1150","850",0.8298,"HR24_07A_09","*771","#771"
"1151","772",1,"NR19_07A_01","*772","#772"
